0,0.00019533606
0,0.000104613006
0,0.00019758829
0,0.0001340624
0,0.00012334765
0,0.00011320171
0,0.00014321851
0,0.00014921697
0,0.00018215897
0,0.00011286099
0,0.00011840912
0,5.6473953e-05
0,4.5318993e-05
0,8.775227e-05
0,0.00012582426
0,7.237141e-05
0,9.047094e-05
0,9.0396294e-05
0,6.400911e-05
0,7.16012e-05
0,7.40146e-05
0,7.274742e-05
0,4.845278e-05
0,9.694841e-05
0,5.680687e-05
0,6.730513e-05
0,8.04812e-05
0,9.421562e-05
0,4.45054e-05
0,8.0074205e-05
0,5.9288977e-05
0,5.4950033e-05
0,0.000109854984
0,0.00011785952
0,7.0709706e-05
0,9.936402e-05
0,5.6967147e-05
0,7.2006325e-05
0,8.3602055e-05
0,9.486138e-05
0,7.518407e-05
0,6.951722e-05
0,8.494995e-05
0,5.362651e-05
0,5.387723e-05
0,6.7493136e-05
0,6.483091e-05
0,6.8260466e-05
0,7.051381e-05
0,0.00010491786
0,7.053467e-05
0,7.735739e-05
0,5.5880955e-05
0,4.7001507e-05
0,8.088408e-05
0,9.145402e-05
0,8.8527755e-05
0,8.510186e-05
0,9.195584e-05
0,6.538832e-05
0,5.044556e-05
0,4.813228e-05
0,6.124093e-05
0,5.927e-05
0,6.4278436e-05
0,7.030934e-05
0,7.733986e-05
0,5.5418164e-05
0,6.097934e-05
0,6.359994e-05
0,6.8023866e-05
0,3.7468133e-05
0,6.175433e-05
0,2.6385325e-05
0,3.9726205e-05
0,3.616826e-05
0,3.411393e-05
0,5.6157187e-05
0,3.183423e-05
0,7.231481e-05
0,4.5458153e-05
0,4.7948743e-05
0,4.3038523e-05
0,8.026119e-05
0,6.8891044e-05
0,6.435524e-05
0,4.7063633e-05
0,3.5853074e-05
0,4.1393825e-05
0,5.2984593e-05
0,5.1660667e-05
0,5.339519e-05
